as,pfx_count
209280,3
205176,3
204781,3
39659,3
39671,3
210008,3
208024,3
205071,3
205052,3
202283,3
205009,3
204920,3
204948,3
204891,3
206918,3
204904,3
212886,3
39419,3
206474,3
204809,3
62067,3
204806,3
209550,3
209034,3
204317,3
204683,3
204732,3
200490,3
204630,3
205816,3
204593,3
204560,3
42392,3
52144,3
204460,3
47753,3
206368,3
200601,3
205944,3
28883,3
204356,3
48989,3
203980,3
208636,3
202615,3
204315,3
48418,3
48192,3
200475,3
270975,3
270925,3
270938,3
266142,3
52350,3
27748,3
270819,3
28625,3
53154,3
53198,3
53215,3
262782,3
262786,3
270625,3
262985,3
262836,3
53227,3
263005,3
262839,3
270670,3
269979,3
270607,3
263080,3
53084,3
270532,3
270508,3
53063,3
262667,3
53054,3
28205,3
262844,3
28322,3
270719,3
270005,3
53099,3
53140,3
46090,3
18846,3
8292,3
208356,3
8222,3
44919,3
57011,3
49368,3
49400,3
49487,3
31003,3
201622,3
61134,3
28773,3
51376,3
212548,3
29553,3
28324,3
270535,3
270785,3
28351,3
270536,3
270893,3
270110,3
10938,3
22431,3
28347,3
270398,3
270764,3
270716,3
28525,3
28466,3
{267737},3
263239,3
271269,3
52343,3
52281,3
21578,3
270320,3
270348,3
270345,3
270378,3
269954,3
270435,3
270357,3
270366,3
269953,3
270381,3
270384,3
270397,3
269952,3
262183,3
271231,3
35899,3
52290,3
28026,3
271189,3
264226,3
271222,3
271233,3
270429,3
270427,3
270418,3
269711,3
269712,3
271806,3
27883,3
270434,3
270823,3
270958,3
271344,3
28109,3
265719,3
270959,3
262222,3
28012,3
263547,3
263550,3
263322,3
263340,3
263350,3
263213,3
54138,3
270057,3
270106,3
263677,3
263485,3
263510,3
36551,3
22788,3
62606,3
55173,3
64247,3
54520,3
39952,3
54481,3
26988,3
21759,3
18864,3
63116,3
31790,3
60238,3
5601,3
11364,3
17341,3
63126,3
1102,3
2263,3
7674,3
29716,3
59118,3
55396,3
205736,3
393567,3
17294,3
15228,3
781,3
33,3
398669,3
63323,3
54224,3
51063,3
393681,3
393949,3
202893,3
53800,3
397110,3
205841,3
28680,3
54803,3
11743,3
14426,3
394467,3
12156,3
63445,3
17351,3
62508,3
19099,3
27253,3
63358,3
12801,3
3424,3
2143,3
7974,3
1603,3
18789,3
54933,3
207876,3
207875,3
32588,3
11369,3
11327,3
8894,3
8203,3
12753,3
12988,3
15526,3
41884,3
3944,3
63412,3
394731,3
23262,3
394858,3
46755,3
2703,3
12401,3
30520,3
25800,3
397535,3
33573,3
40043,3
25706,3
25911,3
266209,3
267440,3
267466,3
267537,3
266244,3
266217,3
209760,3
50284,3
266236,3
57671,3
53736,3
15327,3
14278,3
16833,3
395580,3
3836,3
25845,3
30570,3
26889,3
37889,3
2562,3
4889,3
395431,3
16260,3
197682,3
11805,3
204302,3
207448,3
9007,3
48920,3
18788,3
64449,3
398492,3
40119,3
32820,3
11470,3
62681,3
3791,3
6971,3
38302,3
3347,3
36469,3
397681,3
36600,3
396141,3
397087,3
11394,3
271246,3
26255,3
22172,3
63480,3
31618,3
55025,3
13364,3
14049,3
11199,3
3465,3
1824,3
35003,3
57987,3
52183,3
41099,3
51510,3
16108,3
30831,3
39142,3
31080,3
207449,3
50262,3
34460,3
29620,3
34798,3
41594,3
210252,3
34180,3
21169,3
31369,3
31173,3
12986,3
31676,3
31162,3
60997,3
57493,3
202987,3
31174,3
44138,3
47112,3
41787,3
205127,3
210245,3
41367,3
42665,3
42379,3
42554,3
50619,3
21131,3
201066,3
56984,3
213152,3
62364,3
21362,3
25411,3
203652,3
34389,3
8978,3
34958,3
9023,3
212774,3
29301,3
25318,3
41269,3
59876,3
210297,3
28988,3
207684,3
203384,3
205942,3
1771,3
202510,3
37551,3
49994,3
25546,3
50172,3
212415,3
50407,3
34291,3
207425,3
43384,3
42963,3
50507,3
20699,3
20708,3
22399,3
20572,3
20934,3
44329,3
49642,3
21247,3
21448,3
205028,3
24609,3
12628,3
47774,3
24724,3
24909,3
15568,3
3244,3
29296,3
213309,3
200297,3
207685,3
207670,3
210180,3
196653,3
57381,3
57472,3
51412,3
13153,3
210210,3
200090,3
202971,3
29092,3
200114,3
201441,3
44708,3
35479,3
56598,3
25553,3
38935,3
49579,3
61206,3
43388,3
8694,3
197282,3
12591,3
206393,3
39658,3
199150,3
202646,3
58320,3
21039,3
33872,3
34906,3
6880,3
52020,3
25030,3
49868,3
41561,3
62420,3
47300,3
203437,3
35472,3
207656,3
48866,3
200564,3
35281,3
206790,3
34201,3
50252,3
15553,3
200662,3
43201,3
39330,3
16026,3
50169,3
205022,3
44597,3
45018,3
199085,3
12938,3
8790,3
206152,3
199155,3
207415,3
20938,3
6831,3
48877,3
39213,3
35151,3
43543,3
48751,3
35412,3
28750,3
15361,3
60693,3
41155,3
16367,3
39057,3
44632,3
21026,3
12686,3
41337,3
37166,3
20984,3
20700,3
48997,3
16188,3
15536,3
208210,3
51086,3
20958,3
29224,3
207646,3
35057,3
31645,3
209930,3
62452,3
59448,3
202433,3
213389,3
204852,3
30941,3
202381,3
12545,3
29143,3
207799,3
200382,3
8838,3
33886,3
200374,3
59543,3
35803,3
44408,3
39343,3
200777,3
12776,3
209943,3
9111,3
28850,3
12470,3
41961,3
49324,3
200020,3
206889,3
51634,3
35073,3
29672,3
21250,3
31473,3
60123,3
203158,3
200018,3
53973,3
31152,3
41981,3
49014,3
43292,3
208379,3
35160,3
35601,3
47340,3
212768,3
42867,3
9182,3
31074,3
64451,3
15508,3
25522,3
29008,3
212989,3
196641,3
49928,3
28743,3
48664,3
15948,3
49651,3
199877,3
60877,3
35385,3
60034,3
49810,3
51339,3
47104,3
5468,3
50848,3
48530,3
48561,3
44052,3
41377,3
42506,3
210162,3
48650,3
51360,3
51721,3
61285,3
31624,3
8264,3
42365,3
20833,3
45042,3
207922,3
208778,3
56801,3
207968,3
28991,3
49966,3
197114,3
51197,3
51136,3
8652,3
28933,3
206297,3
8430,3
12371,3
44848,3
34739,3
24869,3
39062,3
29080,3
42197,3
25277,3
43540,3
6674,3
39315,3
47105,3
399065,3
34299,3
201484,3
49238,3
44254,3
44255,3
207802,3
44470,3
42142,3
50995,3
209049,3
25165,3
205608,3
31409,3
29471,3
48502,3
48508,3
204679,3
206838,3
3252,3
202292,3
29683,3
39352,3
39415,3
199409,3
6807,3
44235,3
39916,3
41654,3
8499,3
12665,3
50460,3
50496,3
198206,3
3185,3
50635,3
212395,3
50695,3
50775,3
50689,3
44653,3
41919,3
50996,3
197896,3
49762,3
34832,3
44526,3
37893,3
201582,3
29018,3
8244,3
33999,3
25238,3
39260,3
34258,3
34344,3
41799,3
42068,3
15383,3
47532,3
15714,3
39610,3
44003,3
39635,3
5489,3
31563,3
21491,3
327977,3
327749,3
37555,3
37587,3
37667,3
327773,3
37683,3
37647,3
36870,3
36975,3
327989,3
37354,3
32842,3
328010,3
18710,3
328610,3
327965,3
327935,3
36906,3
37351,3
327705,3
37252,3
328120,3
328133,3
328207,3
37703,3
37462,3
328615,3
37313,3
22567,3
21099,3
54132,3
32984,3
11765,3
25906,3
62530,3
55288,3
18460,3
62541,3
54215,3
20402,3
14903,3
23371,3
46461,3
26444,3
13836,3
19068,3
394748,3
53869,3
19319,3
19825,3
398954,3
25714,3
398119,3
55127,3
54367,3
53811,3
11493,3
19329,3
{393226},3
53249,3
22736,3
36145,3
36589,3
5702,3
16464,3
40817,3
394328,3
18920,3
19997,3
22671,3
39966,3
30643,3
18550,3
13491,3
55228,3
55024,3
55068,3
397188,3
393492,3
46612,3
393322,3
19677,3
63061,3
393753,3
26524,3
33042,3
54303,3
36364,3
3736,3
395611,3
11230,3
18718,3
53528,3
46302,3
394944,3
40413,3
23099,3
393235,3
11501,3
395216,3
54099,3
54013,3
3083,3
3084,3
3108,3
63007,3
18995,3
27367,3
12203,3
15157,3
3458,3
20201,3
14224,3
21835,3
36363,3
394478,3
14042,3
46279,3
33583,3
17269,3
46504,3
393832,3
394244,3
29781,3
47074,3
36645,3
27337,3
63419,3
3097,3
53674,3
14190,3
36521,3
14193,3
54596,3
26234,3
29823,3
26886,3
54328,3
17245,3
18742,3
11468,3
20160,3
21849,3
54768,3
397171,3
393585,3
13315,3
26139,3
26661,3
27014,3
14583,3
15177,3
54446,3
3630,3
5819,3
11239,3
19160,3
26322,3
40782,3
53773,3
53739,3
40610,3
23095,3
26943,3
53715,3
14632,3
13746,3
53872,3
395165,3
22770,3
22043,3
27223,3
393468,3
53836,3
32410,3
46561,3
54714,3
19713,3
4514,3
13625,3
40035,3
15158,3
32789,3
55206,3
26043,3
395402,3
394010,3
54671,3
16958,3
15053,3
23345,3
396288,3
393572,3
394964,3
398837,3
394894,3
19335,3
11960,3
20305,3
16701,3
27731,3
27963,3
22699,3
271479,3
27774,3
270677,3
264314,3
264339,3
264029,3
265073,3
15208,3
270439,3
11237,3
52248,3
270440,3
263748,3
27746,3
262152,3
28498,3
27673,3
19259,3
262247,3
269870,3
13440,3
265456,3
7399,3
26595,3
28089,3
271388,3
271284,3
271524,3
271022,3
270460,3
270002,3
270671,3
61782,3
270463,3
27962,3
27744,3
271252,3
271268,3
271250,3
270253,3
270892,3
270271,3
14204,3
22706,3
22148,3
22133,3
22819,3
22250,3
13353,3
270699,3
10362,3
270805,3
270117,3
270804,3
7313,3
5772,3
270834,3
270239,3
264468,3
264467,3
270954,3
270887,3
28623,3
271137,3
270282,3
265626,3
28650,3
27705,3
271093,3
28372,3
263695,3
270998,3
18449,3
61946,3
28503,3
61703,3
61838,3
61849,3
61850,3
61764,3
61796,3
267514,3
267500,3
265815,3
267532,3
267613,3
270558,3
271631,3
55694,3
24079,3
17814,3
18173,3
18355,3
4774,3
18267,3
24074,3
37915,3
45748,3
24081,3
136612,3
10110,3
133061,3
131940,3
133166,3
17792,3
133042,3
58784,3
134099,3
55516,3
55926,3
131130,3
23916,3
138647,3
38198,3
45446,3
131280,3
38567,3
45268,3
24236,3
17624,3
38643,3
18075,3
18234,3
17653,3
46027,3
24003,3
55731,3
23768,3
55656,3
17641,3
24522,3
24283,3
9731,3
24306,3
18065,3
8576,3
138342,3
38779,3
135162,3
55941,3
10127,3
55456,3
10205,3
56098,3
45484,3
9732,3
38781,3
45760,3
23836,3
18024,3
56318,3
38147,3
45118,3
38251,3
17733,3
45610,3
45288,3
38291,3
24489,3
7568,3
18123,3
131946,3
23631,3
63783,3
37888,3
131961,3
18091,3
140047,3
59246,3
23722,3
38863,3
139612,3
10150,3
17807,3
7550,3
24565,3
45601,3
55157,3
9984,3
137896,3
45922,3
135350,3
58734,3
133853,3
23855,3
56178,3
24316,3
24178,3
38775,3
137555,3
38269,3
23733,3
23839,3
24545,3
23730,3
23641,3
38475,3
45747,3
45702,3
17739,3
131909,3
45697,3
37989,3
38755,3
38196,3
132873,3
45518,3
17478,3
136737,3
24517,3
45229,3
7619,3
135400,3
38510,3
58735,3
45810,3
135150,3
9273,3
38098,3
10162,3
10156,3
38686,3
9575,3
23983,3
45977,3
45984,3
64404,3
27443,3
26017,3
20208,3
32540,3
397432,3
394565,3
20229,3
17009,3
32952,3
35934,3
2740,3
26452,3
14312,3
11733,3
62988,3
397417,3
11012,3
33714,3
20182,3
6172,3
54067,3
26995,3
22229,3
393222,3
19280,3
36410,3
13361,3
7735,3
46571,3
46550,3
31923,3
30324,3
397894,3
40248,3
11307,3
46221,3
16487,3
46678,3
5098,3
20413,3
27009,3
19269,3
36230,3
15205,3
395323,3
21964,3
7912,3
46334,3
54843,3
46984,3
33120,3
26182,3
395982,3
6210,3
17005,3
13346,3
396979,3
32520,3
23134,3
36535,3
90,3
53635,3
21828,3
16492,3
13349,3
53866,3
133017,3
12204,3
18587,3
33326,3
7820,3
54002,3
46459,3
32562,3
398034,3
32050,3
32053,3
25650,3
32629,3
33414,3
55203,3
14450,3
398022,3
7397,3
33328,3
63475,3
397004,3
46575,3
32139,3
132720,3
62377,3
2682,3
46779,3
394567,3
54070,3
397076,3
11894,3
54517,3
12059,3
22446,3
21806,3
13942,3
14145,3
63398,3
15142,3
10818,3
26403,3
21915,3
393424,3
60618,3
62621,3
63345,3
36635,3
54713,3
23026,3
55084,3
19837,3
33026,3
14301,3
14568,3
16910,3
394762,3
40486,3
398068,3
4908,3
19868,3
33425,3
46800,3
54645,3
5752,3
14591,3
393298,3
17014,3
269924,3
269927,3
396014,3
14984,3
{10278,10292},3
19242,3
30260,3
10653,3
63105,3
11472,3
36475,3
36594,3
30625,3
17279,3
22436,3
36854,3
39973,3
40100,3
25740,3
13808,3
36003,3
40226,3
32172,3
40243,3
23462,3
398125,3
10694,3
3789,3
54838,3
22841,3
33642,3
12010,3
32850,3
62609,3
14006,3
30400,3
17382,3
18827,3
18959,3
18482,3
22134,3
14899,3
20164,3
26220,3
20129,3
18830,3
33586,3
16563,3
394997,3
14549,3
16947,3
46926,3
19153,3
40689,3
40752,3
11386,3
19968,3
19949,3
40648,3
31995,3
17103,3
30423,3
29893,3
35981,3
46406,3
14524,3
23514,3
14427,3
64140,3
40422,3
22935,3
14240,3
27220,3
22102,3
6493,3
396862,3
33398,3
29734,3
7770,3
395193,3
11020,3
53387,3
13950,3
23568,3
10192,3
17879,3
9860,3
46005,3
9850,3
9487,3
45387,3
9771,3
18181,3
38837,3
38128,3
17850,3
18303,3
55596,3
12321,3
9189,3
8675,3
20846,3
8592,3
24639,3
212632,3
8741,3
16174,3
51280,3
28859,3
24766,3
9081,3
9076,3
12822,3
12687,3
209915,3
12808,3
15851,3
41994,3
196844,3
209848,3
21064,3
12925,3
51423,3
15665,3
20555,3
34829,3
199382,3
15937,3
327862,3
31496,3
44845,3
28780,3
13226,3
21175,3
59795,3
60744,3
25509,3
209761,3
42585,3
6002,3
1913,3
32707,3
396192,3
46725,3
26787,3
30189,3
32674,3
14729,3
40818,3
13597,3
26363,3
16867,3
266226,3
266193,3
395012,3
46248,3
3725,3
397865,3
22641,3
11183,3
30039,3
19208,3
397676,3
396289,3
399515,3
14760,3
398570,3
47832,3
16210,3
207310,3
15711,3
29036,3
51800,3
15839,3
16004,3
29189,3
41265,3
29213,3
48958,3
25328,3
20692,3
16072,3
34604,3
31495,3
20690,3
48220,3
38135,3
131095,3
23824,3
9807,3
45392,3
63555,3
4821,3
206740,3
212746,3
213032,3
211935,3
211722,3
212129,3
55962,3
139248,3
139299,3
141425,3
49134,3
62492,3
396303,3
205058,3
211843,3
133846,3
138210,3
212359,3
212360,3
399196,3
37493,3
394956,3
396075,3
269845,3
271311,3
271350,3
271386,3
271389,3
271416,3
271422,3
271441,3
271462,3
271544,3
271562,3
271565,3
271571,3
271575,3
271600,3
271617,3
271620,3
271661,3
201308,3
60751,3
209261,3
212520,3
208872,3
50798,3
207740,3
207317,3
213346,3
39117,3
207613,3
39182,3
203959,3
39106,3
209847,3
52031,3
210311,3
47464,3
213341,3
204363,3
59682,3
34856,3
207965,3
209661,3
209083,3
211870,3
211704,3
211685,3
212996,3
61218,3
212591,3
207890,3
50892,3
131098,2
131099,2
9579,2
9851,2
55602,2
38122,2
18317,2
45409,2
18339,2
38112,2
43639,2
208641,2
8219,2
209173,2
209216,2
209102,2
209183,2
213300,2
209224,2
209222,2
209070,2
209206,2
209202,2
57355,2
205289,2
208781,2
209198,2
209062,2
213279,2
213018,2
35139,2
202805,2
209177,2
209169,2
197957,2
212349,2
206171,2
207734,2
207701,2
201934,2
58177,2
55497,2
198830,2
198823,2
200310,2
58223,2
208966,2
198867,2
198843,2
3176,2
24982,2
198608,2
202564,2
206809,2
197074,2
51211,2
57361,2
57971,2
212109,2
198872,2
211837,2
29302,2
205776,2
202563,2
200032,2
58324,2
204128,2
60115,2
198964,2
206970,2
206817,2
205076,2
199468,2
212602,2
206751,2
60716,2
29209,2
35193,2
198807,2
201551,2
60731,2
206974,2
60687,2
211610,2
209595,2
39203,2
212104,2
42859,2
199990,2
50855,2
49433,2
213230,2
208944,2
209146,2
271675,2
208761,2
209141,2
35202,2
211619,2
49620,2
211766,2
58132,2
51358,2
212652,2
49629,2
211760,2
209088,2
35682,2
35142,2
205891,2
15884,2
209068,2
209095,2
198906,2
207607,2
209094,2
212201,2
209039,2
209044,2
209077,2
208653,2
209050,2
205553,2
35029,2
206862,2
201548,2
209468,2
209728,2
207813,2
203417,2
209130,2
30707,2
39011,2
211522,2
199205,2
204963,2
1515,2
1509,2
1519,2
1476,2
1475,2
1565,2
395922,2
30118,2
53393,2
394041,2
3402,2
396395,2
25806,2
40548,2
33492,2
19452,2
396104,2
398387,2
22542,2
30201,2
32182,2
17405,2
26283,2
394736,2
53416,2
31874,2
17076,2
21656,2
26378,2
21906,2
26102,2
14404,2
40711,2
40493,2
12144,2
21970,2
32662,2
16676,2
394192,2
11732,2
396365,2
53775,2
396431,2
53670,2
13724,2
20353,2
46680,2
11553,2
394128,2
397929,2
393266,2
55863,2
23240,2
26808,2
397105,2
32309,2
14911,2
27507,2
18604,2
54169,2
395362,2
26991,2
12209,2
395729,2
64279,2
394280,2
32848,2
393625,2
55281,2
396894,2
395389,2
60653,2
22657,2
16820,2
394053,2
55100,2
393971,2
394936,2
23071,2
54906,2
40917,2
62613,2
397274,2
62616,2
397440,2
11213,2
35963,2
62783,2
23178,2
393579,2
13454,2
20003,2
398571,2
32468,2
21720,2
54024,2
395257,2
55155,2
397174,2
54396,2
394756,2
46810,2
18849,2
394118,2
398863,2
19614,2
394856,2
395258,2
32072,2
395890,2
11361,2
22469,2
395547,2
19536,2
396034,2
47016,2
23399,2
27207,2
395387,2
395420,2
36064,2
30069,2
395230,2
395218,2
395762,2
11726,2
22266,2
394301,2
18518,2
18539,2
40000,2
32306,2
40274,2
27162,2
14385,2
17033,2
4354,2
32949,2
26169,2
53694,2
33311,2
21822,2
10721,2
395281,2
21569,2
32368,2
22880,2
14376,2
396451,2
20429,2
394711,2
398026,2
23544,2
393546,2
22280,2
393300,2
62697,2
12104,2
40485,2
397602,2
11933,2
26907,2
3577,2
14094,2
16415,2
26345,2
14879,2
18833,2
396831,2
394981,2
31973,2
33054,2
19449,2
16873,2
25924,2
16558,2
393599,2
33331,2
47039,2
14372,2
32009,2
394819,2
394733,2
55200,2
26915,2
21861,2
33121,2
33684,2
395190,2
15007,2
13814,2
26330,2
14391,2
16961,2
13932,2
22234,2
15262,2
22609,2
396380,2
25991,2
22184,2
18974,2
63305,2
23016,2
36753,2
394845,2
395975,2
63047,2
40919,2
32617,2
16593,2
25930,2
12101,2
32206,2
1609,2
4465,2
36803,2
4262,2
22538,2
4057,2
396911,2
21880,2
32300,2
12246,2
30450,2
27329,2
54230,2
19663,2
26289,2
53738,2
22959,2
18903,2
22602,2
46715,2
46756,2
396432,2
395393,2
14528,2
36478,2
26822,2
395430,2
63467,2
393485,2
32583,2
11575,2
18636,2
27619,2
23424,2
36726,2
22785,2
26507,2
26591,2
22312,2
32352,2
393787,2
17096,2
33461,2
13457,2
36723,2
395572,2
23045,2
40183,2
46569,2
54834,2
14139,2
395550,2
11760,2
27025,2
393505,2
19599,2
32412,2
19417,2
393377,2
27426,2
18937,2
30672,2
393788,2
33735,2
396337,2
397872,2
54199,2
54526,2
22034,2
46870,2
36173,2
11803,2
20315,2
54262,2
13621,2
19309,2
21900,2
20408,2
1641,2
394777,2
30258,2
22261,2
396089,2
46605,2
36313,2
36406,2
55196,2
30483,2
395959,2
18032,2
46006,2
9945,2
55786,2
20189,2
397359,2
53758,2
398987,2
64283,2
397181,2
60271,2
395777,2
395655,2
32639,2
397470,2
32864,2
16827,2
395785,2
397382,2
36710,2
397566,2
397529,2
55225,2
396879,2
397592,2
22462,2
396935,2
396842,2
396855,2
22058,2
395214,2
397636,2
397656,2
397646,2
397614,2
29768,2
397674,2
397696,2
14727,2
397708,2
63371,2
30542,2
40953,2
19692,2
397864,2
397945,2
31807,2
395763,2
40713,2
22120,2
14534,2
36260,2
398011,2
397389,2
13539,2
396865,2
395646,2
394626,2
395470,2
398135,2
398009,2
398208,2
397867,2
396984,2
397723,2
19584,2
32018,2
23543,2
13503,2
33014,2
26095,2
54506,2
395591,2
30025,2
14756,2
396142,2
54987,2
16576,2
398280,2
30705,2
398804,2
36027,2
396997,2
398309,2
396302,2
30501,2
40706,2
22867,2
398490,2
33110,2
397131,2
398425,2
12131,2
36140,2
398447,2
398568,2
19575,2
35859,2
46980,2
398088,2
394247,2
64290,2
19529,2
47085,2
398193,2
398698,2
398639,2
398717,2
399372,2
26272,2
398942,2
398838,2
394743,2
398930,2
395774,2
11043,2
17080,2
397654,2
398898,2
22497,2
394419,2
399016,2
395574,2
394969,2
19568,2
30168,2
396313,2
16400,2
399428,2
399228,2
399242,2
397072,2
399200,2
54364,2
397736,2
399338,2
399392,2
399398,2
54316,2
397247,2
399414,2
397327,2
397321,2
394767,2
32494,2
394656,2
32267,2
399032,2
395852,2
22020,2
53810,2
396136,2
396418,2
20329,2
33759,2
33141,2
32195,2
18960,2
53482,2
53640,2
14008,2
62931,2
55198,2
18643,2
21882,2
11582,2
10949,2
27007,2
14149,2
396066,2
270486,2
270504,2
54120,2
17051,2
29809,2
40534,2
22415,2
3763,2
394297,2
55098,2
19821,2
53958,2
7818,2
36860,2
20102,2
35851,2
132971,2
9283,2
63979,2
135132,2
131194,2
55383,2
136158,2
45197,2
58788,2
55387,2
138422,2
133063,2
4827,2
24214,2
45958,2
138344,2
133956,2
38820,2
132013,2
38718,2
134064,2
38326,2
49221,2
61352,2
202708,2
202150,2
207430,2
39829,2
204156,2
39105,2
201770,2
197803,2
39701,2
200831,2
56367,2
205542,2
56521,2
204041,2
57329,2
56566,2
56703,2
56761,2
56575,2
12985,2
201394,2
209520,2
29688,2
43641,2
41565,2
205048,2
43764,2
205246,2
198086,2
42719,2
58207,2
61405,2
56716,2
207416,2
56709,2
51158,2
48595,2
20670,2
57294,2
210144,2
48641,2
57181,2
56656,2
206409,2
44975,2
62069,2
59738,2
204889,2
48709,2
61407,2
41712,2
212463,2
61988,2
57903,2
62331,2
34503,2
59679,2
210188,2
8887,2
204122,2
57694,2
28767,2
197799,2
56737,2
56745,2
196660,2
56767,2
198392,2
213038,2
197846,2
57665,2
199642,2
47380,2
139190,2
395179,2
27459,2
140485,2
140486,2
213325,2
200451,2
41112,2
198295,2
205616,2
207079,2
58094,2
202700,2
203517,2
201569,2
31733,2
60846,2
58056,2
57662,2
50428,2
57254,2
57677,2
57734,2
60572,2
60590,2
16047,2
34625,2
8324,2
210133,2
202237,2
50538,2
211930,2
41984,2
57832,2
205868,2
57785,2
62238,2
57907,2
196750,2
62342,2
50769,2
200551,2
57943,2
42688,2
57951,2
213270,2
25188,2
60475,2
201700,2
209829,2
198694,2
62384,2
198965,2
199171,2
203725,2
60287,2
206153,2
206448,2
204036,2
42822,2
200922,2
56928,2
34597,2
211932,2
57598,2
398321,2
399301,2
393662,2
10490,2
14460,2
395513,2
55049,2
17317,2
19211,2
13452,2
26970,2
46935,2
29972,2
46658,2
14319,2
36054,2
27451,2
395047,2
394235,2
395019,2
22554,2
397473,2
54531,2
30216,2
33540,2
395077,2
54441,2
46394,2
54566,2
54748,2
46806,2
27390,2
4374,2
53769,2
395240,2
22754,2
394717,2
23356,2
8097,2
19098,2
40604,2
395668,2
396368,2
393871,2
397536,2
398362,2
30394,2
25837,2
18807,2
55284,2
397137,2
14105,2
397548,2
393783,2
27029,2
26446,2
6924,2
62820,2
40118,2
393642,2
46799,2
397048,2
16986,2
395730,2
13383,2
46548,2
18689,2
36307,2
396085,2
18684,2
23406,2
29746,2
399204,2
30471,2
33023,2
19596,2
40937,2
395321,2
32213,2
53381,2
394975,2
53268,2
36323,2
54185,2
394557,2
393229,2
54480,2
18457,2
397655,2
54594,2
17388,2
5022,2
17145,2
33215,2
22187,2
36106,2
398256,2
54149,2
22830,2
12157,2
26997,2
46587,2
40827,2
22651,2
26208,2
398287,2
26660,2
46952,2
46414,2
30018,2
63470,2
62966,2
396868,2
395654,2
32503,2
397301,2
394005,2
11128,2
396058,2
23015,2
32770,2
14705,2
393333,2
395225,2
32756,2
46734,2
27166,2
32744,2
34,2
394821,2
27251,2
30489,2
22449,2
12218,2
15235,2
18480,2
399503,2
53627,2
14606,2
36048,2
40166,2
396839,2
394187,2
1355,2
14501,2
14350,2
393925,2
53521,2
16754,2
11825,2
398670,2
397834,2
32056,2
398480,2
15167,2
30298,2
16534,2
40618,2
53664,2
18843,2
395371,2
397341,2
31762,2
398298,2
394093,2
398709,2
46660,2
62683,2
40177,2
38100,2
14439,2
398741,2
11958,2
37277,2
37544,2
37165,2
37503,2
37162,2
37320,2
37159,2
327698,2
37713,2
37443,2
37296,2
37376,2
37412,2
37141,2
37203,2
37034,2
{6127},2
328312,2
19232,2
37032,2
37604,2
{37069},2
36993,2
37001,2
37056,2
37104,2
37533,2
18931,2
212738,2
37672,2
37016,2
37665,2
36957,2
36979,2
36967,2
37013,2
328036,2
139767,2
38866,2
131337,2
132124,2
133887,2
133708,2
134079,2
63962,2
133980,2
45959,2
133130,2
132761,2
132529,2
137885,2
132818,2
131593,2
59043,2
395990,2
14815,2
140244,2
10377,2
64218,2
62618,2
395813,2
211776,2
62184,2
208907,2
207755,2
133072,2
137219,2
56199,2
209616,2
212405,2
212760,2
212972,2
206155,2
51089,2
199295,2
45772,2
208340,2
